dataset,id_graph,|E_L_2|,EL2_stima,n**4
nci1,1055,88525,1397088.0,2313441
nci1,1056,71534,1108992.0,1185921
nci1,1057,172008,2601000.0,4100625
nci1,1058,29959,491144.0,531441
nci1,1059,96685,1481760.0,1874161
nci1,1060,237452,3405888.0,5308416
nci1,1061,73646,1155960.0,1679616
nci1,1062,11593,205216.0,194481
nci1,1063,52082,833000.0,1185921
nci1,1064,1953,41912.0,20736
nci1,1065,27731,464232.0,707281
nci1,1066,45284,723096.0,810000
nci1,1067,328011,5036200.0,14776336
nci1,1068,2313,48608.0,38416
nci1,1069,21406,367416.0,456976
nci1,1070,5391,101728.0,50625
nci1,1071,15768,271872.0,234256
nci1,1072,86276,1344800.0,2085136
nci1,1073,33841,561224.0,810000
nci1,1074,42326,688248.0,810000
nci1,1075,108781,1672704.0,2560000
nci1,1076,31986,525600.0,614656
nci1,1077,40120,647168.0,810000
nci1,1078,39165,638976.0,810000
nci1,1079,13946,241224.0,160000
nci1,1080,3222,64800.0,38416
nci1,1081,7422,135736.0,83521
nci1,1082,54639,881280.0,1185921
nci1,1083,25979,444048.0,614656
nci1,1084,11209,201344.0,194481
nci1,1085,4468,87856.0,83521
nci1,1086,21476,367416.0,390625
nci1,1087,35239,576600.0,707281
nci1,1088,56468,902016.0,1185921
nci1,1089,57463,912384.0,1185921
nci1,1090,4526,88064.0,38416
nci1,1091,16544,279312.0,130321
nci1,1092,5145,100352.0,20736
nci1,1093,12909,222264.0,65536
nci1,1094,17857,305000.0,279841
nci1,1095,102706,1610752.0,2560000
nci1,1096,72550,1143792.0,1500625
nci1,1097,85140,1331352.0,2085136
nci1,1098,70998,1084248.0,1185921
nci1,1099,512088,7423488.0,15752961
nci1,1100,212020,3149280.0,4879681
nci1,1101,264676,3902240.0,6765201
nci1,1102,23401,401408.0,614656
nci1,1103,15070,262656.0,234256
nci1,1104,9442,172872.0,160000
nci1,1105,7351,135736.0,130321
nci1,1106,106919,1657216.0,3418801
nci1,1107,4775,92480.0,104976
nci1,1108,155033,2434536.0,6250000
nci1,1109,24546,413952.0,531441
nci1,1110,4634,90168.0,65536
nci1,1111,6999,129960.0,83521
nci1,1112,4308,83968.0,38416
nci1,1113,37989,622592.0,810000
nci1,1114,19426,325000.0,279841
nci1,1115,80455,1254400.0,1874161
nci1,1116,8202,150400.0,104976
nci1,1117,9805,176400.0,130321
nci1,1118,65971,1051232.0,1679616
nci1,1119,23941,407680.0,456976
nci1,1120,11517,205216.0,234256
nci1,1121,13186,232760.0,279841
nci1,1122,8645,156800.0,160000
nci1,1123,8196,150400.0,160000
nci1,1124,46078,749088.0,1185921
nci1,1125,12890,228528.0,279841
nci1,1126,93170,1517824.0,3418801
nci1,1127,121108,1796608.0,4477456
nci1,1128,4913,94792.0,65536
nci1,1129,13168,239616.0,531441
nci1,1130,67130,1062784.0,1336336
nci1,1131,1793,39208.0,28561
nci1,1132,12770,228528.0,279841
nci1,1133,25246,414072.0,279841
nci1,1134,35641,598016.0,923521
nci1,1135,71717,1164800.0,2085136
nci1,1136,31445,518400.0,531441
nci1,1137,22440,379080.0,390625
nci1,1138,5072,97104.0,65536
nci1,1139,5892,111456.0,83521
nci1,1140,1789,39208.0,28561
nci1,1141,101922,1567952.0,2313441
nci1,1142,112730,1749600.0,2825761
nci1,1143,21987,373248.0,456976
nci1,1144,6779,127072.0,104976
nci1,1145,97496,1523576.0,2560000
nci1,1146,28997,477688.0,456976
nci1,1147,52055,833000.0,1185921
nci1,1148,29452,496800.0,614656
nci1,1149,6792,127072.0,104976
nci1,1150,5058,97104.0,65536
nci1,1151,22754,395136.0,707281
nci1,1152,67808,1126400.0,2825761
nci1,1153,11846,209088.0,160000
nci1,1154,4794,92480.0,65536
nci1,1155,3811,75776.0,65536
nci1,1156,3196,64800.0,38416
nci1,1157,3125,63000.0,38416
nci1,1158,8836,160000.0,104976
nci1,1159,10216,183456.0,160000
nci1,1160,9995,179928.0,160000
nci1,1161,12899,228528.0,234256
nci1,1162,37937,622592.0,810000
nci1,1163,42729,735000.0,1874161
nci1,1164,54591,881280.0,1185921
nci1,1165,8654,156800.0,130321
nci1,1166,18413,332424.0,531441
nci1,1167,21363,356928.0,331776
nci1,1168,6714,127072.0,104976
nci1,1169,33244,540000.0,531441
nci1,1170,87652,1358248.0,1874161
nci1,1171,9211,169344.0,194481
nci1,1172,39415,638976.0,707281
nci1,1173,43090,696960.0,810000
nci1,1174,80604,1228968.0,1874161
nci1,1175,19601,335296.0,331776
nci1,1176,20520,346112.0,331776
nci1,1177,15122,262656.0,234256
nci1,1178,15793,271872.0,194481
nci1,1179,3932,77824.0,50625
nci1,1180,18705,315000.0,194481
nci1,1181,12135,212960.0,160000
nci1,1182,28936,477688.0,456976
nci1,1183,22496,379080.0,390625
nci1,1184,4635,90168.0,65536
nci1,1185,12883,228528.0,234256
nci1,1186,4775,92480.0,65536
nci1,1187,18720,324480.0,390625
nci1,1188,73648,1155960.0,1679616
nci1,1189,36560,591976.0,810000
nci1,1190,52121,833000.0,923521
nci1,1191,43121,696960.0,707281
nci1,1192,4765,95904.0,130321
nci1,1193,22487,379080.0,331776
nci1,1194,18083,310000.0,234256
nci1,1195,15431,267264.0,279841
nci1,1196,48767,776832.0,707281
nci1,1197,17878,305000.0,234256
nci1,1198,42329,688248.0,810000
nci1,1199,46192,749088.0,923521
nci1,1200,41512,679536.0,810000
nci1,1201,116881,1873232.0,4477456
nci1,1202,106267,1684800.0,3418801
nci1,1203,128612,1946720.0,3111696
nci1,1204,2018,43264.0,50625
nci1,1205,13943,241224.0,160000
nci1,1206,11565,205216.0,160000
nci1,1207,25103,420224.0,456976
nci1,1208,8454,153600.0,130321
nci1,1209,35262,576600.0,707281
nci1,1210,17871,305000.0,279841
nci1,1211,12223,220064.0,234256
nci1,1212,22863,395136.0,531441
nci1,1213,10575,186984.0,104976
nci1,1214,61238,974728.0,1185921
nci1,1215,25555,426496.0,456976
nci1,1216,21989,373248.0,390625
nci1,1217,41548,679536.0,1048576
nci1,1218,19189,329888.0,456976
nci1,1219,8454,153600.0,130321
nci1,1220,38708,630784.0,614656
nci1,1221,213959,3352968.0,9834496
nci1,1222,7209,132848.0,104976
nci1,1223,10067,179928.0,130321
nci1,1224,12215,212960.0,130321
nci1,1225,26956,445312.0,456976
nci1,1226,12418,216832.0,194481
nci1,1227,3258,67584.0,83521
nci1,1228,62200,985680.0,1336336
nci1,1229,125286,1912864.0,3111696
nci1,1230,2003,43264.0,20736
nci1,1231,20056,340704.0,279841
nci1,1232,14719,258048.0,234256
nci1,1233,40731,670824.0,1048576
nci1,1234,12879,228528.0,279841
nci1,1235,37963,622592.0,810000
nci1,1236,6983,129960.0,104976
nci1,1237,10543,186984.0,130321
nci1,1238,19217,329888.0,279841
nci1,1239,13473,236992.0,234256
nci1,1240,12429,216832.0,160000
nci1,1241,20498,346112.0,331776
nci1,1242,39396,638976.0,614656
nci1,1243,5243,99416.0,104976
nci1,1244,14383,253440.0,279841
nci1,1245,14447,249688.0,234256
nci1,1246,135780,2101248.0,3111696
nci1,1247,21270,356928.0,331776
nci1,1248,15841,271872.0,194481
nci1,1249,7155,132848.0,104976
nci1,1250,8413,153600.0,130321
nci1,1251,16670,290000.0,331776
nci1,1252,136087,2151296.0,4879681
nci1,1253,61614,1005024.0,1874161
nci1,1254,21408,356928.0,279841
nci1,1255,11852,209088.0,160000
nci1,1256,103336,1582744.0,2085136
nci1,1257,35827,584288.0,707281
nci1,1258,39362,638976.0,707281
nci1,1259,6086,114048.0,83521
nci1,1260,40680,670824.0,923521
nci1,1261,11570,205216.0,160000
nci1,1262,184475,2725848.0,3418801
nci1,1263,17881,305000.0,234256
nci1,1264,54701,862400.0,810000
nci1,1265,23458,390744.0,331776
nci1,1266,37932,607352.0,614656
nci1,1267,17452,300000.0,279841
nci1,1268,13237,232760.0,194481
nci1,1269,43910,705672.0,810000
nci1,1270,5084,97104.0,50625
nci1,1271,11832,209088.0,160000
nci1,1272,85769,1318400.0,1500625
nci1,1273,92628,1439424.0,2313441
nci1,1274,3113,65536.0,83521
nci1,1275,34513,568912.0,707281
nci1,1276,8178,150400.0,104976
nci1,1277,6058,114048.0,104976
nci1,1278,11553,205216.0,194481
nci1,1279,20072,340704.0,331776
nci1,1280,10036,179928.0,160000
nci1,1281,5349,103680.0,130321
nci1,1282,8145,150400.0,194481
nci1,1283,62812,1016576.0,1874161
nci1,1284,16183,276480.0,234256
nci1,1285,18281,310000.0,234256
nci1,1286,11881,209088.0,130321
nci1,1287,18667,315000.0,234256
nci1,1288,11553,205216.0,160000
nci1,1289,40152,647168.0,707281
nci1,1290,5702,108864.0,83521
nci1,1291,2463,51744.0,28561
nci1,1292,727,18400.0,10000
nci1,1293,9511,172872.0,160000
nci1,1294,18257,310000.0,279841
nci1,1295,82886,1280000.0,1336336
nci1,1296,27856,464232.0,456976
nci1,1297,27812,464232.0,456976
nci1,1298,8406,153600.0,104976
nci1,1299,12445,216832.0,160000
nci1,1300,118249,1845152.0,3418801
nci1,1301,1481,33408.0,20736
nci1,1302,16513,281088.0,194481
nci1,1303,13581,236992.0,194481
nci1,1304,24140,423864.0,707281
nci1,1305,22943,410408.0,810000
nci1,1306,24846,446400.0,810000
nci1,1307,24964,408240.0,456976
nci1,1308,518,14256.0,6561
nci1,1309,173299,2719112.0,7311616
nci1,1310,1161,28072.0,14641
nci1,1311,34462,561600.0,614656
nci1,1312,69173,1107288.0,1679616
nci1,1313,16619,290000.0,279841
nci1,1314,10641,193600.0,234256
nci1,1315,9246,166400.0,104976
nci1,1316,3932,77824.0,50625
nci1,1317,10041,179928.0,130321
nci1,1318,19622,335296.0,331776
nci1,1319,422394,6284520.0,18974736
nci1,1320,219313,3404952.0,9834496
nci1,1321,7502,138624.0,104976
nci1,1322,7362,135736.0,104976
nci1,1323,2275,50024.0,20736
nci1,1324,65224,995328.0,923521
nci1,1325,39382,638976.0,810000
nci1,1326,51790,813824.0,810000
nci1,1327,22967,384912.0,390625
nci1,1328,77883,1228800.0,1874161
nci1,1329,82365,1304456.0,2085136
nci1,1330,4630,90168.0,83521
nci1,1331,7793,141512.0,65536
nci1,1332,38729,630784.0,810000
nci1,1333,17837,305000.0,279841
nci1,1334,11296,201344.0,194481
nci1,1335,4078,79872.0,38416
nci1,1336,141274,2120640.0,3748096
nci1,1337,9529,172872.0,130321
nci1,1338,15767,271872.0,234256
nci1,1339,4941,94792.0,65536
nci1,1340,22476,379080.0,390625
nci1,1341,67246,1062784.0,1500625
nci1,1342,146818,2211840.0,4100625
nci1,1343,23904,396576.0,331776
nci1,1344,13825,241224.0,234256
nci1,1345,16112,276480.0,279841
nci1,1346,14183,245456.0,234256
nci1,1347,13825,241224.0,234256
nci1,1348,19194,329888.0,331776
nci1,1349,33242,540000.0,531441
nci1,1350,7201,132848.0,83521
nci1,1351,37914,622592.0,707281
nci1,1352,17890,305000.0,234256
nci1,1353,1945,41912.0,20736
nci1,1354,31966,525600.0,531441
nci1,1355,22992,384912.0,331776
nci1,1356,6796,127072.0,83521
nci1,1357,790,20000.0,10000
nci1,1358,8871,160000.0,160000
nci1,1359,13905,241224.0,279841
nci1,1360,19626,335296.0,331776
nci1,1361,5916,111456.0,65536
nci1,1362,3952,77824.0,50625
nci1,1363,17059,295000.0,331776
nci1,1364,6394,119232.0,65536
nci1,1365,1940,41912.0,20736
nci1,1366,8203,150400.0,104976
nci1,1367,4189,81920.0,50625
nci1,1368,15818,271872.0,234256
nci1,1369,13549,236992.0,194481
nci1,1370,34520,554400.0,456976
nci1,1371,8669,156800.0,130321
nci1,1372,5912,111456.0,83521
nci1,1373,9794,176400.0,130321
nci1,1374,2875,59400.0,50625
nci1,1375,38732,630784.0,614656
nci1,1376,3692,73728.0,83521
nci1,1377,65379,1018536.0,1185921
nci1,1378,26647,439040.0,331776
nci1,1379,1035,24200.0,14641
nci1,1380,14828,253920.0,194481
nci1,1381,6221,116640.0,83521
nci1,1382,32009,525600.0,531441
nci1,1383,16187,276480.0,194481
nci1,1384,17878,305000.0,234256
nci1,1385,3108,63000.0,50625
nci1,1386,4777,92480.0,65536
nci1,1387,4757,92480.0,65536
nci1,1388,2486,51744.0,28561
nci1,1389,6935,129960.0,104976
nci1,1390,15825,280000.0,331776
nci1,1391,4933,94792.0,65536
nci1,1392,39418,638976.0,707281
nci1,1393,43802,705672.0,810000
nci1,1394,57437,912384.0,1185921
nci1,1395,41914,702848.0,1048576
nci1,1396,19463,344088.0,456976
nci1,1397,319,9216.0,4096
nci1,1398,3830,75776.0,65536
nci1,1399,9746,176400.0,160000
nci1,1400,4775,92480.0,65536
nci1,1401,45538,723096.0,614656
nci1,1402,16135,276480.0,194481
nci1,1403,17488,300000.0,331776
nci1,1404,208048,3170200.0,6765201
nci1,1405,23286,390744.0,456976
nci1,1406,20417,346112.0,331776
nci1,1407,3195,64800.0,50625
nci1,1408,7354,135736.0,104976
nci1,1409,45284,723096.0,810000
nci1,1410,56424,882000.0,1185921
nci1,1411,22972,384912.0,331776
nci1,1412,76777,1216000.0,1874161
nci1,1413,17397,300000.0,279841
nci1,1414,2560,53312.0,38416
nci1,1415,11325,197568.0,83521
nci1,1416,2013,43264.0,20736
nci1,1417,6071,114048.0,83521
nci1,1418,2565,53312.0,28561
nci1,1419,12083,212960.0,160000
nci1,1420,39960,662112.0,1500625
nci1,1421,10623,193600.0,279841
nci1,1422,6939,129960.0,104976
nci1,1423,8416,153600.0,104976
nci1,1424,61801,1005024.0,1874161
nci1,1425,48470,793800.0,1336336
nci1,1426,11831,209088.0,194481
nci1,1427,4794,92480.0,83521
nci1,1428,9513,172872.0,160000
nci1,1429,12090,212960.0,160000
nci1,1430,9568,169600.0,104976
nci1,1431,25484,426496.0,390625
nci1,1432,7375,135736.0,83521
nci1,1433,6250,116640.0,65536
nci1,1434,10685,193600.0,194481
nci1,1435,149393,2285752.0,3748096
nci1,1436,52910,842800.0,923521
nci1,1437,1030,24200.0,14641
nci1,1438,52204,833000.0,810000
nci1,1439,6399,119232.0,65536
nci1,1440,209850,3125952.0,4477456
nci1,1441,29572,484416.0,531441
nci1,1442,7410,135736.0,83521
nci1,1443,12949,228528.0,234256
nci1,1444,12948,228528.0,234256
nci1,1445,2492,51744.0,28561
nci1,1446,2106,45472.0,50625
nci1,1447,1442,32256.0,20736
nci1,1448,20109,340704.0,331776
nci1,1449,9900,179928.0,194481
nci1,1450,33286,540000.0,707281
nci1,1451,44663,714384.0,923521
nci1,1452,44653,714384.0,707281
nci1,1453,11560,205216.0,194481
nci1,1454,78568,1264112.0,2085136
nci1,1455,31378,518400.0,531441
nci1,1456,20113,340704.0,279841
nci1,1457,3752,75600.0,28561
nci1,1458,25977,432768.0,531441
nci1,1459,49864,775368.0,707281
nci1,1460,484,12960.0,6561
nci1,1461,2605,54880.0,28561
nci1,1462,26154,432768.0,390625
nci1,1463,3299,66600.0,38416
nci1,1464,31142,504600.0,390625
nci1,1465,13613,236992.0,194481
nci1,1466,4712,92480.0,83521
nci1,1467,14239,245456.0,160000
nci1,1468,20538,346112.0,279841
nci1,1469,465,12312.0,10000
nci1,1470,25556,426496.0,456976
nci1,1471,11893,209088.0,160000
nci1,1472,72351,1143792.0,1679616
nci1,1473,166754,2500000.0,4879681
nci1,1474,11224,201344.0,234256
nci1,1475,4064,79872.0,50625
nci1,1476,735,18400.0,10000
nci1,1477,11291,201344.0,160000
nci1,1478,9217,169344.0,160000
nci1,1479,2895,59400.0,38416
nci1,1480,4600,90168.0,83521
nci1,1481,9795,176400.0,130321
nci1,1482,112794,1686288.0,2313441
nci1,1483,16619,290000.0,279841
nci1,1484,7354,135736.0,83521
nci1,1485,8655,156800.0,83521
nci1,1486,12150,212960.0,160000
nci1,1487,16653,290000.0,279841
nci1,1488,13596,236992.0,234256
nci1,1489,37687,607352.0,614656
nci1,1490,15376,262384.0,160000
nci1,1491,3055,63000.0,50625
nci1,1492,23860,407680.0,531441
nci1,1493,10295,183456.0,130321
nci1,1494,3927,77824.0,65536
nci1,1495,13577,236992.0,234256
nci1,1496,5352,103680.0,83521
nci1,1497,8900,160000.0,104976
nci1,1498,107665,1627120.0,2313441
nci1,1499,26106,432768.0,456976
nci1,1500,120614,1830600.0,2560000
nci1,1501,6587,124184.0,104976
nci1,1502,16773,285696.0,234256
nci1,1503,978,23232.0,14641
nci1,1504,11433,201096.0,104976
nci1,1505,17523,300000.0,279841
nci1,1506,32059,525600.0,456976
nci1,1507,23473,390744.0,390625
nci1,1508,9530,172872.0,130321
nci1,1509,12101,212960.0,160000
nci1,1510,29490,484416.0,456976
nci1,1511,2994,61200.0,50625
nci1,1512,33209,540000.0,456976
nci1,1513,4795,92480.0,65536
nci1,1514,18286,310000.0,194481
nci1,1515,6209,119232.0,83521
nci1,1516,28962,477688.0,390625
nci1,1517,27814,464232.0,456976
nci1,1518,39208,638976.0,810000
nci1,1519,28131,457856.0,390625
nci1,1520,9324,166400.0,104976
nci1,1521,4722,92480.0,104976
nci1,1522,18649,315000.0,279841
nci1,1523,32669,524784.0,456976
nci1,1524,38492,615040.0,614656
nci1,1525,2895,59400.0,38416
nci1,1526,13597,236992.0,194481
nci1,1527,1258,28800.0,20736
nci1,1528,14682,258048.0,234256
nci1,1529,3960,77824.0,50625
nci1,1530,15841,271872.0,194481
nci1,1531,6536,124184.0,130321
nci1,1532,5916,111456.0,65536
nci1,1533,32036,525600.0,531441
nci1,1534,32761,524784.0,456976
nci1,1535,3950,77824.0,50625
nci1,1536,2530,53312.0,38416
nci1,1537,4914,94792.0,65536
nci1,1538,8445,153600.0,104976
nci1,1539,38758,630784.0,614656
nci1,1540,5551,106272.0,83521
nci1,1541,32195,518056.0,456976
nci1,1542,13873,241224.0,194481
nci1,1543,11886,209088.0,194481
nci1,1544,3003,61200.0,38416
nci1,1545,2311,48608.0,38416
nci1,1546,10990,197472.0,160000
nci1,1547,3958,77824.0,65536
nci1,1548,4776,92480.0,83521
nci1,1549,6071,114048.0,83521
nci1,1550,1383,31104.0,20736
nci1,1551,8147,150400.0,130321
nci1,1552,32010,525600.0,531441
nci1,1553,20080,340704.0,279841
nci1,1554,40136,647168.0,531441
nci1,1555,10015,179928.0,130321
nci1,1556,27759,464232.0,531441
nci1,1557,25585,426496.0,390625
nci1,1558,3105,63000.0,50625
nci1,1559,52176,833000.0,923521
nci1,1560,3565,71680.0,50625
nci1,1561,85823,1289808.0,1500625
nci1,1562,7374,135736.0,83521
nci1,1563,3829,75776.0,65536
nci1,1564,13590,236992.0,234256
nci1,1565,9230,169344.0,160000
nci1,1566,16892,285696.0,194481
nci1,1567,136980,2031360.0,2085136
nci1,1568,11286,201344.0,160000
nci1,1569,6077,114048.0,65536
nci1,1570,4329,85544.0,65536
nci1,1571,6587,124184.0,104976
nci1,1572,180174,2904000.0,9834496
nci1,1573,11577,205216.0,194481
nci1,1574,1258,28800.0,20736
nci1,1575,9997,179928.0,160000
nci1,1576,4088,79872.0,38416
nci1,1577,9796,176400.0,130321
nci1,1578,16687,290000.0,279841
nci1,1579,22926,384912.0,390625
nci1,1580,54818,909016.0,1874161
nci1,1581,7195,132848.0,104976
nci1,1582,1884,40560.0,20736
nci1,1583,10299,183456.0,130321
nci1,1584,27588,451584.0,456976
nci1,1585,28869,477688.0,456976
nci1,1586,27146,445312.0,456976
nci1,1587,10585,186984.0,130321
nci1,1588,4987,98496.0,104976
nci1,1589,9778,176400.0,130321
nci1,1590,10810,190512.0,130321
nci1,1591,4773,92480.0,65536
nci1,1592,16408,281088.0,279841
nci1,1593,3976,77824.0,38416
nci1,1594,2866,59400.0,50625
nci1,1595,327,9728.0,4096
nci1,1596,1939,41912.0,20736
nci1,1597,16527,281088.0,234256
nci1,1598,5069,97104.0,65536
nci1,1599,2012,43264.0,20736
nci1,1600,11976,225792.0,390625
nci1,1601,525,14256.0,6561
nci1,1602,39356,638976.0,810000
nci1,1603,1803,39208.0,28561
nci1,1604,4942,94792.0,83521
nci1,1605,3832,75776.0,50625
nci1,1606,17819,305000.0,279841
nci1,1607,3939,77824.0,50625
nci1,1608,23861,396576.0,279841
nci1,1609,1423,32256.0,20736
nci1,1610,61395,953856.0,1336336
nci1,1611,12439,216832.0,160000
nci1,1612,31359,518400.0,531441
nci1,1613,4783,92480.0,83521
nci1,1614,44924,704512.0,1048576
nci1,1615,22957,384912.0,331776
nci1,1616,6794,127072.0,104976
nci1,1617,47893,767584.0,810000
nci1,1618,4647,90168.0,65536
nci1,1619,4937,94792.0,50625
nci1,1620,5736,108864.0,83521
nci1,1621,6538,124184.0,130321
nci1,1622,29534,484416.0,390625
nci1,1623,1502,33408.0,14641
nci1,1624,4074,79872.0,50625
nci1,1625,43055,679936.0,810000
nci1,1626,5658,108864.0,104976
nci1,1627,1433,32256.0,20736
nci1,1628,3211,64800.0,50625
nci1,1629,1375,31104.0,20736
nci1,1630,15105,262656.0,234256
nci1,1631,3214,64800.0,38416
nci1,1632,323,9728.0,6561
nci1,1633,795,20000.0,14641
nci1,1634,10342,189728.0,234256
nci1,1635,457,12312.0,10000
nci1,1636,19355,325000.0,234256
nci1,1637,4606,90112.0,38416
nci1,1638,32170,518056.0,456976
nci1,1639,7608,138624.0,83521
nci1,1640,3671,73728.0,65536
nci1,1641,27081,445312.0,390625
nci1,1642,6071,114048.0,83521
nci1,1643,46971,740520.0,810000
nci1,1644,672,16800.0,10000
nci1,1645,41426,679536.0,923521
nci1,1646,3954,77824.0,38416
nci1,1647,6071,114048.0,83521
nci1,1648,1524,34560.0,20736
nci1,1649,1413,32256.0,28561
nci1,1650,66237,1051232.0,1679616
nci1,1651,47111,758336.0,1185921
nci1,1652,35257,576600.0,707281
nci1,1653,12532,224296.0,234256
nci1,1654,16611,290000.0,331776
nci1,1655,10953,197472.0,194481
nci1,1656,10953,197472.0,194481
nci1,1657,10953,197472.0,194481
nci1,1658,14273,253440.0,279841
nci1,1659,16163,285000.0,331776
nci1,1660,4754,95904.0,130321
nci1,1661,10953,197472.0,194481
nci1,1662,13115,239616.0,390625
nci1,1663,17284,308256.0,456976
nci1,1664,59125,952824.0,1679616
nci1,1665,64929,1039680.0,1679616
nci1,1666,56486,882000.0,1048576
nci1,1667,56486,882000.0,1048576
nci1,1668,35714,598016.0,1048576
nci1,1669,96369,1452384.0,1874161
nci1,1670,43864,705672.0,923521
nci1,1671,55550,891648.0,1500625
nci1,1672,16553,290000.0,331776
nci1,1673,75724,1237216.0,2825761
nci1,1674,158852,2420000.0,4879681
nci1,1675,14642,258048.0,279841
nci1,1676,1637098,23370880.0,108243216
nci1,1677,115812,1782000.0,3748096
nci1,1678,210216,3078664.0,4879681
nci1,1679,48760,776832.0,1048576
nci1,1680,125258,1879200.0,2560000
nci1,1681,98987,1509984.0,2085136
nci1,1682,15765,271872.0,234256
nci1,1683,5539,106272.0,83521
nci1,1684,50328,813400.0,1048576
nci1,1685,1805,39208.0,28561
nci1,1686,15451,267264.0,279841
nci1,1687,275690,4009888.0,7890481
nci1,1688,235444,3436400.0,6250000
nci1,1689,103010,1552320.0,1874161
nci1,1690,141332,2082144.0,2560000
nci1,1691,141332,2082144.0,2560000
nci1,1692,30698,511200.0,614656
nci1,1693,28120,482400.0,810000
nci1,1694,77902,1228800.0,2313441
nci1,1695,408819,6066688.0,17850625
nci1,1696,3111,63000.0,38416
nci1,1697,54578,881280.0,1500625
nci1,1698,7673,144000.0,160000
nci1,1699,242142,3509000.0,5308416
nci1,1700,107290,1627120.0,2313441
nci1,1701,43618,688128.0,707281
nci1,1702,82697,1280000.0,1874161
nci1,1703,436714,6325632.0,16777216
nci1,1704,88703,1371696.0,2085136
nci1,1705,90210,1385144.0,2085136
nci1,1706,9543,172872.0,130321
nci1,1707,42343,688248.0,923521
nci1,1708,27827,464232.0,531441
nci1,1709,12919,228528.0,194481
nci1,1710,22455,379080.0,390625
nci1,1711,32621,532800.0,531441
nci1,1712,14642,258048.0,279841
nci1,1713,45346,739840.0,810000
nci1,1714,33829,547200.0,456976
nci1,1715,18220,310000.0,279841
nci1,1716,20516,346112.0,331776
nci1,1717,9542,172872.0,160000
nci1,1718,82697,1280000.0,1874161
nci1,1719,27831,464232.0,531441
nci1,1720,37861,607352.0,614656
nci1,1721,16795,285696.0,194481
nci1,1722,19421,325000.0,279841
nci1,1723,117139,1730664.0,2560000
nci1,1724,94556,1408000.0,1874161
nci1,1725,117139,1730664.0,2560000
nci1,1726,124808,1843072.0,2825761
nci1,1727,20998,361584.0,390625
nci1,1728,84133,1292800.0,1679616
nci1,1729,130410,1963648.0,2560000
nci1,1730,18299,310000.0,234256
nci1,1731,11548,205216.0,194481
nci1,1732,9247,169344.0,160000
nci1,1733,47830,767584.0,923521
nci1,1734,30722,511200.0,614656
nci1,1735,2296,48608.0,38416
nci1,1736,55588,872200.0,1048576
nci1,1737,74753,1168128.0,1500625
nci1,1738,84959,1331352.0,1679616
nci1,1739,10311,183456.0,130321
nci1,1740,4637,90168.0,65536
nci1,1741,17341,308256.0,390625
nci1,1742,7964,147200.0,130321
nci1,1743,9276,169344.0,160000
nci1,1744,18274,319072.0,331776
nci1,1745,16225,285000.0,279841
nci1,1746,12201,220064.0,234256
nci1,1747,8981,165816.0,160000
nci1,1748,10672,193600.0,194481
nci1,1749,11019,197472.0,160000
nci1,1750,7731,144000.0,130321
nci1,1751,6588,124184.0,104976
nci1,1752,6342,121296.0,130321
nci1,1753,6370,121296.0,104976
nci1,1754,5372,103680.0,83521
nci1,1755,3531,71680.0,65536
nci1,1756,5155,101088.0,104976
nci1,1757,2990,61200.0,50625
nci1,1758,9276,169344.0,160000
nci1,1759,9275,169344.0,160000
nci1,1760,9261,169344.0,160000
nci1,1761,9261,169344.0,160000
nci1,1762,23405,401408.0,456976
nci1,1763,23425,401408.0,456976
nci1,1764,21021,361584.0,390625
nci1,1765,21022,361584.0,390625
nci1,1766,21001,361584.0,390625
nci1,1767,21021,361584.0,390625
nci1,1768,21022,361584.0,390625
nci1,1769,21001,361584.0,390625
nci1,1770,7717,144000.0,130321
nci1,1771,8995,165816.0,160000
nci1,1772,480,12960.0,10000
nci1,1773,77811,1228800.0,1874161
nci1,1774,143775,2228128.0,4477456
nci1,1775,10671,193600.0,194481
nci1,1776,16650,290000.0,279841
nci1,1777,11314,201344.0,160000
nci1,1778,23403,401408.0,456976
nci1,1779,16651,290000.0,279841
nci1,1780,4632,90168.0,65536
nci1,1781,18742,324480.0,331776
nci1,1782,17792,299520.0,194481
nci1,1783,2990,61200.0,50625
nci1,1784,318,9216.0,4096
nci1,1785,15086,262656.0,234256
nci1,1786,54409,881280.0,1048576
nci1,1787,59284,933120.0,1185921
nci1,1788,58447,922752.0,1336336
nci1,1789,65241,1018536.0,1500625
nci1,1790,52050,833000.0,1336336
nci1,1791,12566,224296.0,279841
nci1,1792,15402,267264.0,279841
nci1,1793,289050,4346128.0,10556001
nci1,1794,76791,1166752.0,1336336
nci1,1795,274854,4065808.0,7890481
nci1,1796,209662,3125952.0,5764801
nci1,1797,274753,4065808.0,7890481
nci1,1798,271827,4037960.0,8503056
nci1,1799,274753,4065808.0,7890481
nci1,1800,239038,3660032.0,9834496
nci1,1801,86830,1382976.0,2560000
nci1,1802,179344,2725632.0,6250000
nci1,1803,405810,5854464.0,12960000
nci1,1804,385466,5577000.0,12117361
nci1,1805,22957,384912.0,331776
nci1,1806,10300,183456.0,130321
nci1,1807,141806,2120640.0,3418801
nci1,1808,93990,1425488.0,1874161
nci1,1809,23439,390744.0,331776
nci1,1810,92816,1412040.0,1679616
nci1,1811,32617,532800.0,614656
nci1,1812,26119,432768.0,456976
nci1,1813,28912,477688.0,531441
nci1,1814,77812,1228800.0,2085136
nci1,1815,249216,3690864.0,8503056
